DocType: Project,Task Completion,إنجاز المهام
DocType: Project,Copied From,تم نسخها من
DocType: Project,Total Purchase Cost (via Purchase Invoice),مجموع تكلفة الشراء (عن طريق شراء الفاتورة)
DocType: Project,Project Type,نوع المشروع
DocType: Project,Total Costing Amount (via Time Logs),المبلغ الكلي للتكاليف (عبر سجل الوقت)
DocType: Project,Expected End Date,تاريخ الإنتهاء المتوقع
DocType: Project,Total Billing Amount (via Time Logs),المبلغ الكلي للفواتير (عبر سجل الوقت)
DocType: Project,Task Progress,تقدم المهام
DocType: Project,Default Cost Center,مركز التكلفة الافتراضي
DocType: Project,Customer Details,تفاصيل العميل
DocType: Project,Expected Start Date,تاريخ البدأ المتوقع
DocType: Project,Total Expense Claim (via Expense Claims),مجموع مطالبة المصاريف (عبر مطالبة مصروف)
DocType: Project,Gross Margin %,هامش إجمالي٪
DocType: Project Task,Project Task,مهمة مشروع
DocType: Project Task,Weight,الوزن
DocType: Project Task,Working,عامل
DocType: Project Task,Pending Review,في انتظار المراجعة
DocType: Project Task,Task ID,رقم المهمة
DocType: Project Task,View Task,عرض المهمة
DocType: Project Type,Projects Manager,مدير المشاريع
DocType: Project User,Project User,عضو المشروع
DocType: Purchase Invoice,The unique id for tracking all recurring invoices. It is generated on submit.,المعرف الفريد لتتبع جميع الفواتير المتكررة. يتم إنشاؤها على تقديم.
DocType: Purchase Invoice,Yearly,سنويا
DocType: Purchase Invoice,Supplier Name,اسم المورد
DocType: Purchase Invoice,Unpaid,غير مدفوع
DocType: Purchase Invoice,Supplier GSTIN,مورد
DocType: Purchase Invoice,Supplier Invoice No,رقم فاتورة المورد
DocType: Purchase Invoice,DUPLICATE FOR TRANSPORTER,مكرره للارسال
DocType: Purchase Invoice,Quarterly,فصلي
DocType: Purchase Invoice,The date on which next invoice will be generated. It is generated on submit.,التاريخ الذي سيتم إنشاء الفاتورة القادمة. 
DocType: Purchase Invoice,"The day of the month on which auto invoice will be generated e.g. 05, 28 etc", اليوم الذي سيتم فيه إنشاء الفاتورة التلقائية على سبيل المثال. 05، 28 الخ
DocType: Purchase Invoice,Additional Discount Percentage,نسبة الخصم الاضافي
DocType: Purchase Invoice,Get Advances Paid,الحصول على المقدم المدفوع
DocType: Purchase Invoice,Cash/Bank Account,حساب النقد / البنك
DocType: Purchase Invoice,Returns,مرتجع
DocType: Purchase Invoice,Start date of current invoice's period,تاريخ بدء فترة الفاتورة الحالية
DocType: Purchase Invoice,Is Return,مرتجع
DocType: Purchase Invoice,Reverse Charge,مبلغ عكسي
DocType: Purchase Invoice,Is Recurring,دوري
DocType: Purchase Invoice,Supplied Items,الأصناف الموردة
DocType: Purchase Invoice,Rejected Warehouse,المستودع المرفوض
DocType: Purchase Invoice,Recurring Type,نوع التكرار
DocType: Purchase Invoice,Grand Total (Company Currency),المجموع الكلي
DocType: Purchase Invoice,Total (Company Currency),مجموع
DocType: Purchase Invoice,Taxes and Charges Calculation,حساب الضرائب والرسوم
DocType: Purchase Invoice,Supplier Invoice Date,تاريخ فاتورة المورد
DocType: Purchase Invoice,Party Account Currency,عملة حساب الطرف
DocType: Purchase Invoice,Contact Person,الشخص الذي يمكن الاتصال به
DocType: Purchase Invoice,Company GSTIN,شركة
DocType: Purchase Invoice,Total Taxes and Charges (Company Currency),مجموع الضرائب والرسوم 
DocType: Purchase Invoice,Additional Discount Amount (Company Currency),مبلغ الخصم الاضافي 
DocType: Purchase Invoice,Select Shipping Address,عنوان الشحن
DocType: Purchase Invoice,Shipping Address,عنوان الشحن
DocType: Purchase Invoice,Supplier Warehouse,مستودع المورد
DocType: Purchase Invoice,End date of current invoice's period,تاريخ نهاية فترة الفاتورة الحالية
DocType: Purchase Invoice,Additional Discount,خصم إضافي
DocType: Purchase Invoice,Tax Breakup,تقسيم الضرائب
DocType: Purchase Invoice,Notification Email Address,الاخطار عبر البريد الالكتروني
DocType: Purchase Invoice,Recurring Invoice,فاتورة متكرره
DocType: Purchase Invoice,SEZ,SEZ
DocType: Purchase Invoice,The date on which recurring invoice will be stop,التاريخ الذي سيتم فيه ايقاف الفاتورة المتكررة
DocType: Purchase Invoice,Additional Discount Amount,مبلغ الخصم الاضافي
DocType: Purchase Invoice,Warehouse where you are maintaining stock of rejected items,مستودع الرفض
DocType: Purchase Invoice,In Words (Company Currency),المبلغ كتابة 
DocType: Purchase Invoice,With Payment of Tax,مع دفع الضرائب
DocType: Purchase Invoice,TRIPLICATE FOR SUPPLIER,ثلاث نسخ للمورد
DocType: Purchase Invoice,E-commerce GSTIN,المتجر الالكتروني
DocType: Purchase Invoice,PINV-RET-,PINV-RET-
DocType: Purchase Invoice,Price List Currency,قائمة اسعار العملات
DocType: Purchase Invoice,Credit To,دائن الى
DocType: Purchase Invoice,Terms and Conditions1,1 الشروط والأحكام
DocType: Purchase Invoice,PINV-,PINV-
DocType: Purchase Invoice,Advances,الدفعات المقدمة
DocType: Purchase Invoice,Currency and Price List,العملة وقائمة الأسعار
DocType: Purchase Invoice,Is Paid,مدفوع
DocType: Purchase Invoice,Total Taxes and Charges,مجموع الضرائب والرسوم
DocType: Purchase Invoice,Taxes and Charges Deducted,خصم الضرائب والرسوم
DocType: Purchase Invoice,Supplier Invoice Details,تفاصيل فاتورة المورد
DocType: Purchase Invoice,Overdue,متأخر
DocType: Purchase Invoice,Deemed Export,يعتبر التصدير
DocType: Purchase Invoice,Half-yearly,نصف سنوي
DocType: Purchase Invoice,Apply Additional Discount On,خصم اضافي على
DocType: Purchase Invoice,Select Supplier Address,عنوان المورد
DocType: Purchase Invoice,Invoice Copy,نسخة الفاتورة
DocType: Purchase Invoice,Address and Contact,العناوين و التواصل
DocType: Purchase Invoice,ORIGINAL FOR RECIPIENT,الأصل للمستلم
DocType: Purchase Invoice,Purchase Taxes and Charges,الضرائب والرسوم الشراء
DocType: Purchase Invoice,Edit Posting Date and Time,تحرير تاريخ الإدخال والوقت
DocType: Purchase Invoice,N,N
DocType: Purchase Invoice,GST Details,التفاصيل
DocType: Purchase Invoice,Return Against Purchase Invoice,المرتجع مقابل فاتورة الشراء
DocType: Purchase Invoice,Terms,الأحكام
DocType: Purchase Invoice,Taxes and Charges Added (Company Currency),الضرائب والرسوم المضافة
DocType: Purchase Invoice,Price List Exchange Rate,قائمة معدل سعر الصرف
DocType: Purchase Invoice,Print Language,لغة الطباعة
DocType: Purchase Invoice,Items,الأصناف
DocType: Purchase Invoice,Export Type,نوع التصدير
DocType: Purchase Invoice,Posting Time,وقت الادخال
DocType: Purchase Invoice,Taxes and Charges Added,الضرائب والرسوم المضافة 
DocType: Purchase Invoice,"Enter Email Address separated by commas, invoice will be mailed automatically on particular date",أدخل عنوان البريد الإلكتروني مفصول بفواصل، سيرسل فاتورة تلقائيا على تاريخ معين
DocType: Purchase Invoice,Return,مرتجع
DocType: Purchase Invoice,Debit Note Issued,تم اصدار مذكرة مدين
DocType: Purchase Invoice,In Words,المبلغ كتابة
DocType: Purchase Invoice,Recurring Id,معرف التكرار
DocType: Purchase Invoice,Raw Materials Supplied,المواد الخام الموردة
DocType: Purchase Invoice,Recurring Print Format,تنسيق طباعة التكرار
DocType: Purchase Invoice,Submit on creation,إرسال
DocType: Purchase Invoice,DUPLICATE FOR SUPPLIER,تكرار للمورد
DocType: Purchase Invoice,Write Off Amount (Company Currency),مبلغ الشطب
DocType: Purchase Invoice,Repeat on Day of Month,تكرار في يوم من شهر
DocType: Purchase Invoice,Y,Y
DocType: Purchase Invoice,Against Expense Account,مقابل حساب المصاريف
DocType: Purchase Invoice,Select the period when the invoice will be generated automatically,حدد الفترة التي سيتم إنشاء فاتورة تلقائيا
DocType: Purchase Invoice,Advance Payments,دفعات مقدمة
DocType: Purchase Invoice,Contact Email,عنوان البريد الإلكتروني
